GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0055114	oxidation-reduction process	1859	23	11.5	0.00113	5.171e-02	P	AT1G05240, AT1G05250, AT1G05260, AT1G79750, AT2G19900, AT2G30490, AT2G32640, AT2G41480, AT3G01190, AT3G04020, AT3G19820, AT3G21770, AT4G11290, AT4G34890, AT4G34900, AT5G11670, AT5G13700, AT5G15180, AT5G25880, AT5G39580, AT5G53460, AT5G64110, AT5G64120	AT1G05240, AT1G05250, AT1G05260, AT1G79750, AT2G19900, AT2G30490, AT2G32640, AT2G41480, AT3G01190, AT3G04020, AT3G19820, AT3G21770, AT4G11290, AT4G34890, AT4G34900, AT5G11670, AT5G13700, AT5G15180, AT5G25880, AT5G39580, AT5G53460, AT5G64110, AT5G64120
GO:0044763	single-organism cellular process	8410	71	52.04	0.00113	5.171e-02	P	AT1G05240, AT1G05250, AT1G05260, AT1G09450, AT1G17840, AT1G19450, AT1G48470, AT1G52760, AT1G53280, AT1G56200, AT1G66200, AT1G75220, AT1G79750, AT1G80580, AT1G80660, AT1G80950, AT2G04660, AT2G05760, AT2G07560, AT2G18960, AT2G19900, AT2G24520, AT2G30490, AT2G33840, AT2G34190, AT2G41480, AT2G44110, AT3G01190, AT3G04280, AT3G14990, AT3G15410, AT3G17590, AT3G17820, AT3G19820, AT3G21770, AT3G23890, AT3G42640, AT3G46980, AT3G52200, AT4G02600, AT4G04220, AT4G11290, AT4G12470, AT4G20070, AT4G24250, AT4G26590, AT4G30190, AT4G34890, AT4G34900, AT4G37870, AT4G39120, AT5G01180, AT5G04490, AT5G11670, AT5G13420, AT5G15180, AT5G16570, AT5G24090, AT5G25880, AT5G26594, AT5G35630, AT5G37600, AT5G39580, AT5G46860, AT5G53460, AT5G55810, AT5G55930, AT5G57350, AT5G62030, AT5G64110, AT5G64120	AT1G05240, AT1G05250, AT1G05260, AT1G09450, AT1G17840, AT1G19450, AT1G48470, AT1G52760, AT1G53280, AT1G56200, AT1G66200, AT1G75220, AT1G79750, AT1G80580, AT1G80660, AT1G80950, AT2G04660, AT2G05760, AT2G07560, AT2G18960, AT2G19900, AT2G24520, AT2G30490, AT2G33840, AT2G34190, AT2G41480, AT2G44110, AT3G01190, AT3G04280, AT3G14990, AT3G15410, AT3G17590, AT3G17820, AT3G19820, AT3G21770, AT3G23890, AT3G42640, AT3G46980, AT3G52200, AT4G02600, AT4G04220, AT4G11290, AT4G12470, AT4G20070, AT4G24250, AT4G26590, AT4G30190, AT4G34890, AT4G34900, AT4G37870, AT4G39120, AT5G01180, AT5G04490, AT5G11670, AT5G13420, AT5G15180, AT5G16570, AT5G24090, AT5G25880, AT5G26594, AT5G35630, AT5G37600, AT5G39580, AT5G46860, AT5G53460, AT5G55810, AT5G55930, AT5G57350, AT5G62030, AT5G64110, AT5G64120
GO:0043436	oxoacid metabolic process	1326	18	8.21	0.00148	6.719e-02	P	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT2G19900, AT2G33840, AT3G14990, AT3G17820, AT3G52200, AT4G39120, AT5G11670, AT5G13420, AT5G16570, AT5G25880, AT5G35630, AT5G37600, AT5G53460, AT5G55810	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT2G19900, AT2G33840, AT3G14990, AT3G17820, AT3G52200, AT4G39120, AT5G11670, AT5G13420, AT5G16570, AT5G25880, AT5G35630, AT5G37600, AT5G53460, AT5G55810
GO:0006733	oxidoreduction coenzyme metabolic process	134	5	0.83	0.0015	6.756e-02	P	AT2G30490, AT3G52200, AT5G11670, AT5G13420, AT5G55810	AT2G30490, AT3G52200, AT5G11670, AT5G13420, AT5G55810
GO:0006082	organic acid metabolic process	1330	18	8.23	0.00153	6.837e-02	P	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT2G19900, AT2G33840, AT3G14990, AT3G17820, AT3G52200, AT4G39120, AT5G11670, AT5G13420, AT5G16570, AT5G25880, AT5G35630, AT5G37600, AT5G53460, AT5G55810	AT1G48470, AT1G53280, AT1G66200, AT1G79750, AT2G19900, AT2G33840, AT3G14990, AT3G17820, AT3G52200, AT4G39120, AT5G11670, AT5G13420, AT5G16570, AT5G25880, AT5G35630, AT5G37600, AT5G53460, AT5G55810
GO:0006094	gluconeogenesis	10	2	0.06	0.00166	7.193e-02	P	AT4G37870, AT5G65690	AT4G37870, AT5G65690
GO:0006145	purine nucleobase catabolic process	10	2	0.06	0.00166	7.193e-02	P	AT4G20070, AT4G34890	AT4G20070, AT4G34890
GO:0006517	protein deglycosylation	10	2	0.06	0.00166	7.193e-02	P	AT1G53280, AT3G14990	AT1G53280, AT3G14990
GO:0070301	cellular response to hydrogen peroxide	10	2	0.06	0.00166	7.193e-02	P	AT1G53280, AT3G14990	AT1G53280, AT3G14990
GO:0055080	cation homeostasis	276	7	1.71	0.00171	7.354e-02	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0015988	energy coupled proton transmembrane transport, against electrochemical gradient	39	3	0.24	0.0018	7.627e-02	P	AT2G18960, AT4G30190, AT5G57350	AT2G18960, AT4G30190, AT5G57350
GO:0015991	ATP hydrolysis coupled proton transport	39	3	0.24	0.0018	7.627e-02	P	AT2G18960, AT4G30190, AT5G57350	AT2G18960, AT4G30190, AT5G57350
GO:0055082	cellular chemical homeostasis	280	7	1.73	0.00185	7.781e-02	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:1901617	organic hydroxy compound biosynthetic process	211	6	1.31	0.00206	8.601e-02	P	AT1G53280, AT3G14990, AT3G19820, AT4G39120, AT5G04490, AT5G13420	AT1G53280, AT3G14990, AT3G19820, AT4G39120, AT5G04490, AT5G13420
GO:0035672	oligopeptide transmembrane transport	12	2	0.07	0.00241	9.939e-02	P	AT4G26590, AT5G55930	AT4G26590, AT5G55930
GO:0098771	inorganic ion homeostasis	294	7	1.82	0.00243	9.939e-02	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0071555	cell wall organization	554	10	3.43	0.00244	9.939e-02	P	AT1G05240, AT1G05250, AT1G05260, AT2G41480, AT3G01190, AT4G11290, AT5G15180, AT5G39580, AT5G64110, AT5G64120	AT1G05240, AT1G05250, AT1G05260, AT2G41480, AT3G01190, AT4G11290, AT5G15180, AT5G39580, AT5G64110, AT5G64120
GO:0010038	response to metal ion	463	9	2.86	0.00245	9.939e-02	P	AT1G52760, AT3G14990, AT3G17820, AT4G37870, AT5G09830, AT5G11670, AT5G13420, AT5G35630, AT5G53460	AT1G52760, AT3G14990, AT3G17820, AT4G37870, AT5G09830, AT5G11670, AT5G13420, AT5G35630, AT5G53460
GO:0006081	cellular aldehyde metabolic process	91	4	0.56	0.00249	1.003e-01	P	AT1G53280, AT3G14990, AT5G11670, AT5G13420	AT1G53280, AT3G14990, AT5G11670, AT5G13420
GO:0002376	immune system process	378	8	2.34	0.00252	1.008e-01	P	AT2G14580, AT2G14610, AT2G25620, AT2G33550, AT4G12470, AT4G12480, AT4G37870, AT5G64570	AT2G14580, AT2G14610, AT2G25620, AT2G33550, AT4G12470, AT4G12480, AT4G37870, AT5G64570
GO:0046113	nucleobase catabolic process	13	2	0.08	0.00284	1.128e-01	P	AT4G20070, AT4G34890	AT4G20070, AT4G34890
GO:0044723	single-organism carbohydrate metabolic process	764	12	4.73	0.00293	1.156e-01	P	AT1G02640, AT1G78060, AT3G52200, AT4G37870, AT4G39120, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G49650, AT5G64570, AT5G65690	AT1G02640, AT1G78060, AT3G52200, AT4G37870, AT4G39120, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G49650, AT5G64570, AT5G65690
GO:0006089	lactate metabolic process	14	2	0.09	0.0033	1.267e-01	P	AT1G53280, AT3G14990	AT1G53280, AT3G14990
GO:0019243	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	14	2	0.09	0.0033	1.267e-01	P	AT1G53280, AT3G14990	AT1G53280, AT3G14990
GO:0019319	hexose biosynthetic process	14	2	0.09	0.0033	1.267e-01	P	AT4G37870, AT5G65690	AT4G37870, AT5G65690
GO:0061727	methylglyoxal catabolic process to lactate	14	2	0.09	0.0033	1.267e-01	P	AT1G53280, AT3G14990	AT1G53280, AT3G14990
GO:0098662	inorganic cation transmembrane transport	315	7	1.95	0.00356	1.358e-01	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0050801	ion homeostasis	318	7	1.97	0.00375	1.408e-01	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0009438	methylglyoxal metabolic process	15	2	0.09	0.00379	1.408e-01	P	AT1G53280, AT3G14990	AT1G53280, AT3G14990
GO:0042182	ketone catabolic process	15	2	0.09	0.00379	1.408e-01	P	AT1G53280, AT3G14990	AT1G53280, AT3G14990
GO:0051596	methylglyoxal catabolic process	15	2	0.09	0.00379	1.408e-01	P	AT1G53280, AT3G14990	AT1G53280, AT3G14990
GO:0045229	external encapsulating structure organization	590	10	3.65	0.00382	1.410e-01	P	AT1G05240, AT1G05250, AT1G05260, AT2G41480, AT3G01190, AT4G11290, AT5G15180, AT5G39580, AT5G64110, AT5G64120	AT1G05240, AT1G05250, AT1G05260, AT2G41480, AT3G01190, AT4G11290, AT5G15180, AT5G39580, AT5G64110, AT5G64120
GO:0009112	nucleobase metabolic process	51	3	0.32	0.0039	1.430e-01	P	AT4G20070, AT4G34890, AT4G34900	AT4G20070, AT4G34890, AT4G34900
GO:0044248	cellular catabolic process	1462	18	9.05	0.0042	1.530e-01	P	AT1G05240, AT1G05250, AT1G05260, AT1G32340, AT1G53280, AT2G04660, AT2G41480, AT3G01190, AT3G14990, AT3G21770, AT4G11290, AT4G20070, AT4G27040, AT4G34890, AT5G15180, AT5G39580, AT5G64110, AT5G64120	AT1G05240, AT1G05250, AT1G05260, AT1G32340, AT1G53280, AT2G04660, AT2G41480, AT3G01190, AT3G14990, AT3G21770, AT4G11290, AT4G20070, AT4G27040, AT4G34890, AT5G15180, AT5G39580, AT5G64110, AT5G64120
GO:0009814	defense response, incompatible interaction	171	5	1.06	0.0043	1.557e-01	P	AT2G14580, AT2G14610, AT4G12470, AT4G37870, AT5G64570	AT2G14580, AT2G14610, AT4G12470, AT4G37870, AT5G64570
GO:0055085	transmembrane transport	1130	15	6.99	0.0045	1.619e-01	P	AT1G17840, AT1G19450, AT1G75220, AT1G80660, AT2G05760, AT2G07560, AT2G18960, AT2G24520, AT2G34190, AT3G42640, AT3G46980, AT4G26590, AT4G30190, AT5G55930, AT5G57350	AT1G17840, AT1G19450, AT1G75220, AT1G80660, AT2G05760, AT2G07560, AT2G18960, AT2G24520, AT2G34190, AT3G42640, AT3G46980, AT4G26590, AT4G30190, AT5G55930, AT5G57350
GO:0046185	aldehyde catabolic process	17	2	0.11	0.00487	1.741e-01	P	AT1G53280, AT3G14990	AT1G53280, AT3G14990
GO:0009607	response to biotic stimulus	1265	16	7.83	0.00535	1.901e-01	P	AT2G14580, AT2G14610, AT2G19990, AT2G25620, AT2G28840, AT2G33550, AT2G44110, AT4G02600, AT4G12470, AT4G12480, AT4G12490, AT4G24250, AT4G37870, AT5G39580, AT5G64120, AT5G64570	AT2G14580, AT2G14610, AT2G19990, AT2G25620, AT2G28840, AT2G33550, AT2G44110, AT4G02600, AT4G12470, AT4G12480, AT4G12490, AT4G24250, AT4G37870, AT5G39580, AT5G64120, AT5G64570
GO:0006955	immune response	344	7	2.13	0.00573	2.000e-01	P	AT2G14580, AT2G14610, AT2G33550, AT4G12470, AT4G12480, AT4G37870, AT5G64570	AT2G14580, AT2G14610, AT2G33550, AT4G12470, AT4G12480, AT4G37870, AT5G64570
GO:0098655	cation transmembrane transport	345	7	2.13	0.00582	2.000e-01	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:1901657	glycosyl compound metabolic process	435	8	2.69	0.00584	2.000e-01	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G52200, AT4G30190, AT5G57350
GO:0098660	inorganic ion transmembrane transport	346	7	2.14	0.00591	2.000e-01	P	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0030091	protein repair	19	2	0.12	0.00607	2.000e-01	P	AT1G53280, AT3G14990	AT1G53280, AT3G14990
GO:0019362	pyridine nucleotide metabolic process	117	4	0.72	0.00609	2.000e-01	P	AT3G52200, AT5G11670, AT5G13420, AT5G55810	AT3G52200, AT5G11670, AT5G13420, AT5G55810
GO:0046496	nicotinamide nucleotide metabolic process	117	4	0.72	0.00609	2.000e-01	P	AT3G52200, AT5G11670, AT5G13420, AT5G55810	AT3G52200, AT5G11670, AT5G13420, AT5G55810
GO:0005976	polysaccharide metabolic process	445	8	2.75	0.00667	2.143e-01	P	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G24090, AT5G49360, AT5G64570	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G24090, AT5G49360, AT5G64570
GO:0006536	glutamate metabolic process	21	2	0.13	0.0074	2.365e-01	P	AT5G35630, AT5G53460	AT5G35630, AT5G53460
GO:1901564	organonitrogen compound metabolic process	2812	28	17.4	0.00763	2.425e-01	P	AT1G48470, AT1G56200, AT1G66200, AT1G71696, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT2G33840, AT3G14990, AT3G17820, AT3G42640, AT3G52200, AT4G20070, AT4G30190, AT4G34890, AT4G34900, AT4G39120, AT5G11670, AT5G13420, AT5G13700, AT5G16570, AT5G24090, AT5G35630, AT5G37600, AT5G53460, AT5G55810, AT5G57350	AT1G48470, AT1G56200, AT1G66200, AT1G71696, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT2G33840, AT3G14990, AT3G17820, AT3G42640, AT3G52200, AT4G20070, AT4G30190, AT4G34890, AT4G34900, AT4G39120, AT5G11670, AT5G13420, AT5G13700, AT5G16570, AT5G24090, AT5G35630, AT5G37600, AT5G53460, AT5G55810, AT5G57350
GO:0009627	systemic acquired resistance	66	3	0.41	0.008	2.528e-01	P	AT2G14610, AT4G12470, AT5G64570	AT2G14610, AT4G12470, AT5G64570
GO:0034220	ion transmembrane transport	559	9	3.46	0.00822	2.583e-01	P	AT1G19450, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G46980, AT4G30190, AT5G57350	AT1G19450, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT3G46980, AT4G30190, AT5G57350
GO:0072524	pyridine-containing compound metabolic process	128	4	0.79	0.00832	2.601e-01	P	AT3G52200, AT5G11670, AT5G13420, AT5G55810	AT3G52200, AT5G11670, AT5G13420, AT5G55810
GO:0048878	chemical homeostasis	466	8	2.88	0.00868	2.698e-01	P	AT1G75220, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350	AT1G75220, AT1G80660, AT2G07560, AT2G18960, AT2G24520, AT3G42640, AT4G30190, AT5G57350
GO:0072523	purine-containing compound catabolic process	23	2	0.14	0.00884	2.733e-01	P	AT4G20070, AT4G34890	AT4G20070, AT4G34890
GO:0042542	response to hydrogen peroxide	69	3	0.43	0.00904	2.780e-01	P	AT1G52760, AT1G53280, AT3G14990	AT1G52760, AT1G53280, AT3G14990
GO:0050896	response to stimulus	6373	53	39.43	0.00965	2.952e-01	P	AT1G05240, AT1G05250, AT1G05260, AT1G09450, AT1G17840, AT1G19450, AT1G52760, AT1G53280, AT1G80580, AT2G14580, AT2G14610, AT2G18960, AT2G19990, AT2G25620, AT2G28840, AT2G30490, AT2G33550, AT2G41480, AT2G44110, AT3G01190, AT3G04280, AT3G14990, AT3G15410, AT3G17590, AT3G17820, AT3G19820, AT3G21770, AT4G00450, AT4G02600, AT4G04220, AT4G11290, AT4G12470, AT4G12480, AT4G12490, AT4G12550, AT4G24250, AT4G33730, AT4G34890, AT4G37870, AT4G39120, AT5G09830, AT5G11670, AT5G13420, AT5G15180, AT5G24090, AT5G26594, AT5G35630, AT5G39580, AT5G46860, AT5G53460, AT5G64110, AT5G64120, AT5G64570	AT1G05240, AT1G05250, AT1G05260, AT1G09450, AT1G17840, AT1G19450, AT1G52760, AT1G53280, AT1G80580, AT2G14580, AT2G14610, AT2G18960, AT2G19990, AT2G25620, AT2G28840, AT2G30490, AT2G33550, AT2G41480, AT2G44110, AT3G01190, AT3G04280, AT3G14990, AT3G15410, AT3G17590, AT3G17820, AT3G19820, AT3G21770, AT4G00450, AT4G02600, AT4G04220, AT4G11290, AT4G12470, AT4G12480, AT4G12490, AT4G12550, AT4G24250, AT4G33730, AT4G34890, AT4G37870, AT4G39120, AT5G09830, AT5G11670, AT5G13420, AT5G15180, AT5G24090, AT5G26594, AT5G35630, AT5G39580, AT5G46860, AT5G53460, AT5G64110, AT5G64120, AT5G64570
