peak	s1	s2	s3	s4	s5	s6
3.919857.920208	0.0515167026356007	0.20872254917555	2.08735611301395	2.15828557943083	-0.238581741036842	-1.3974463068864
3.950266.951087	3.6434192990636	3.33713049688475	3.17453543955383	4.21193068719997	6.9017625617512	4.54450299066558
3.953859.954378	3.89277471928837	4.96049886554093	2.79811009191672	1.52574229426084	0.947844601072215	1.7479321358937
3.1002230.1002599	4.1898104695821	3.9525107255511	2.44083607195212	1.08709500670591	2.46884954533424	3.25805198604775
3.1006395.1006742	3.57926964671441	4.05743954497814	3.38403995365155	3.65315585327017	2.68539238467651	3.62293365730579
3.1011216.1011812	5.32984446032312	4.44357938613794	3.6070444216695	3.4798388147217	3.65674013916059	1.93768085586798
3.1020597.1021006	1.43422675306595	1.63905188238301	1.39863402820559	1.02557125001093	2.12748541705436	1.72025504390233
3.1041796.1042311	3.14259325590356	2.24882377088013	4.29335658097092	4.81858115533968	1.23462753907998	0.391343673010744
3.1093678.1094397	8.32230127322085	7.70712724336488	5.37274097353287	6.4883450458199	10.0040837458812	9.18705033501951
3.1097844.1098250	2.14914018034637	1.66591486872348	0.848925743543993	0.771153082577274	3.09494588416547	1.77546253601447
3.1106822.1107130	0.305186841507884	0.885475463454612	0.730925450305773	1.35482675602961	2.24361991900767	1.91098704054079
3.1177972.1178314	0.243332187871307	-1.2365449052066	1.79155628661128	2.2812012909779	-2.56368185947821	-1.66983958807214
3.1179050.1179400	0.305186841507884	-0.138306762986632	2.9385295898765	2.81424033665228	0.138645341515075	-1.46279958294888
3.1202049.1202390	2.14914018034637	2.86274936876237	0.647363010824088	1.26716738955192	0.313733559421397	1.00670268028078
3.1203736.1204657	4.04318129126471	4.82343014062914	3.62831643528053	3.8027235089664	5.00408569337295	3.02225889618747
3.1217764.1218221	0.713603757167245	-0.434010295724366	1.70175301953859	2.10834117447401	2.24361991900767	0.675541282696229
3.1250035.1250256	-0.0821295765397725	0.423566170308592	1.16095556097628	0.212909009934179	1.63618611313789	1.49334536400609
3.1255900.1256201	4.50071772671217	4.31194912683706	3.80072429629178	3.82113794031266	4.00149185308139	5.59701820979041
3.1257269.1257916	3.98349120624026	3.66277973475523	5.64689410663249	4.86542823641063	4.24713855590488	1.964242145594
3.1265351.1265704	0.823489117672629	0.526824885313456	1.24419109289923	0.963249825255808	1.23462753907998	1.25593955582027
3.1267839.1268368	2.85524735285683	2.969436515272	3.53732847223576	3.40098556498399	4.16636530057643	3.25805198604775
3.1280228.1280603	1.08730331867285	1.87596241939923	1.4305581954942	0.900097794626349	0.138645341515075	0.279457889051245
3.1282248.1283358	6.94676179700814	7.46098925866127	4.52104476631209	4.92738481384234	5.21527076983747	3.38244878753019
3.1298296.1299030	7.09506590772128	7.06525942712836	6.00748952727735	6.6544051132477	5.14564206140385	5.76555115810401
3.1336276.1336600	0.0515167026356007	-0.390143334897762	1.80637406917076	1.29655667543217	-1.43710950200313	-1.818370291011
3.1347759.1347971	-0.516984882500932	-0.759029250877613	1.30164189750828	0.53609143625253	0.797711733348267	0.909824847323062
3.1385220.1385457	-0.842925234382593	-0.759029250877613	-0.538357310377223	-0.266028995792975	-0.662623032902359	-1.59887025184035
3.1400231.1400827	4.1898104695821	3.73664362954667	2.8657065797789	3.03111024548284	5.35224958437266	6.78668488518757
3.1401060.1402141	10.809116776157	10.5784436673382	8.80609217111201	8.66319466955665	11.5523045405454	10.2361863409768
3.1412548.1413678	6.37754060986933	7.90549861078856	6.26586170180139	6.01454583455724	5.35224958437266	5.82071655137345
3.1433052.1433554	5.47400534542478	5.26960178181726	5.47210893627044	5.43137929323334	7.69234217511047	7.0294949399311
3.1441822.1442159	3.03659458638483	3.88147407425708	1.87984277672437	1.85147599403042	3.74495190655806	4.05635801076136
3.1455466.1455772	-0.595353452601173	-1.1792424940973	0.666070900129596	1.32577560447363	-3.11923716827929	-2.42876505501627
3.1493452.1494315	8.05334505186504	8.39846053642112	6.58387034037331	7.52608301286468	9.20757861963739	7.44548010319019
3.1497399.1498045	6.39804224108974	6.83484156138552	6.36566864997257	6.12998288028194	6.95438010648867	7.2956238814328
3.1498353.1498811	3.38212162431842	2.75399100261984	2.23283165589733	2.70257479414721	2.46884954533424	2.77587410673357
3.1572123.1572661	-0.516984882500932	-0.0980637484914268	3.42277343029849	3.38109019949529	-0.238581741036842	0.0854790391862874
3.1573455.1573882	0.0515167026356007	0.526824885313456	0.494675158637656	0.994512231375078	-0.238581741036842	0.354398121996254
3.1613630.1613936	4.36126288906561	4.79258532000187	0.955222676240757	0.0601761784491268	3.09494588416547	3.29983840525189
3.1621115.1621359	0.485168077471394	0.171731644450693	0.937673297071876	-0.396747493825758	0.797711733348267	0.241442345201404
3.1623076.1623509	2.27318543728931	2.46100079575391	2.83508149249994	3.21921816047343	3.47590808414473	3.04412281883541
3.1689670.1690016	5.13220384080271	4.89992676779221	3.55349664519303	4.21193068719997	5.28413906677993	5.29021072550757
3.1709049.1709826	6.92796895453079	6.4902124510852	8.46404622979841	8.37429153734962	5.99417241689682	5.58276044858395
3.1786595.1787042	0.543439943507924	1.55761594345781	3.6230062302146	3.4798388147217	1.37202168513117	2.2481482875528
3.1790422.1790751	0.366081853000809	1.50260283481802	1.28529426132254	1.49764912029657	1.50579978081961	1.10165820502598
3.1791210.1791468	-1.11309429506797	-1.35504361844456	0.937673297071876	0.53609143625253	-3.11923716827929	-3.28468044119333
3.1812201.1812411	-0.930169958921586	-0.346849154025391	-0.171439006026838	0.212909009934179	-1.75597961928803	-2.42876505501627
3.1833391.1833951	0.180470269411624	0.423566170308592	2.19165807245791	1.08709500670591	-1.75597961928803	-0.161612913228899
3.1839497.1840133	4.44529244187169	5.15359344070784	4.51647643576621	5.51619212735236	6.95438010648867	6.96108889231782
3.1840735.1841831	2.62958721177994	1.90163709310303	4.95853395826923	3.85778549523607	5.35224958437266	3.48395728559803
3.1869257.1869653	3.17747066019595	4.31194912683706	3.53732847223576	4.07283367231237	2.68539238467651	2.09512196350012
3.1870052.1870392	2.23214547374705	2.59812049549362	2.85347657342122	2.98841079643313	3.28879794718723	2.58964909415666
3.1881116.1881846	3.34854965610811	3.84561763931788	3.82126088828448	3.17797764445445	2.79062559733884	1.16394921098218
3.1886474.1887141	5.08181814685994	5.50907311083621	5.02238996137035	4.755605274689	2.46884954533424	4.18201742253755
3.1889581.1889884	-0.292579017890636	0.726053658316624	1.70175301953859	1.55368310781297	0.481357601485836	0.641043321303374
3.1896234.1896811	2.51328087635683	2.52997794632142	1.85790938230776	1.90384296103662	2.35736976123277	2.14660525586994
3.1905966.1906376	4.55568185450428	5.00556749163727	4.27915116180579	4.26328642953384	4.93214492907073	5.13850513524316
3.1919090.1919607	1.5759426867259	1.00917419989975	4.20763676713005	3.70972165230608	0.313733559421397	-0.161612913228899
3.1932843.1933378	6.61932074277058	5.55035212873284	5.45236796951264	5.77712693740626	8.17619968884578	7.0294949399311
3.1936128.1936404	0.983533371994181	0.560681276336308	1.05918211789815	1.32577560447363	1.7633682269484	0.241442345201404
3.1938373.1938685	-0.0146886757274842	-0.808343908828749	0.00931925638606135	-0.140141724733843	2.00883566936493	0.877083493889488
3.1946624.1947125	1.93593798571053	3.51197770606611	2.80428885353963	2.70257479414721	2.35736976123277	1.57960796341759
3.1950112.1950642	5.52129212869947	4.63620088167409	6.05427606403787	7.16018796312019	4.85941704339808	5.32011476863148
3.1955712.1956135	-0.842925234382593	-0.138306762986632	1.30979588376175	0.994512231375078	-0.443747176267051	-1.46279958294888
3.1967414.1967646	-1.20933197039521	-1.1792424940973	0.426076259424373	-0.352606039707638	0.313733559421397	-0.819656125112903
3.1995842.1996594	10.6515856783264	10.4441707219857	8.88648899417763	9.31594646598965	11.736404577033	11.2142458264897
3.2017919.2018339	1.89226650724358	0.492691861604696	-0.171439006026838	-1.38475871558666	4.24713855590488	4.16422614644379
3.2035728.2036132	3.67521284546204	3.29749072791261	3.38403995365155	3.40098556498399	4.0845038923931	3.25805198604775
3.2037838.2038123	1.66830287017801	0.947729992499902	1.33417918726488	1.26716738955192	2.46884954533424	2.44583068772589
3.2053190.2054299	5.56820613269562	7.00030224540144	5.14410529032617	6.11725963980515	5.48620421556375	5.10772498241914
3.2057461.2058087	4.1898104695821	4.19449395674219	3.34502518657007	4.16014399126034	1.37202168513117	2.7529291156301
3.2060679.2061081	3.31476653726198	3.64415687538725	2.99849291086572	2.9453771640773	4.00149185308139	4.6610039679251
3.2070159.2070697	2.74354480584677	3.58790291110975	2.55816109975886	2.81424033665228	3.28879794718723	2.88921869125686
3.2091097.2091595	6.55972975058773	5.55035212873284	4.91561855075971	5.66862155845623	5.07524891329761	5.26016128610418
3.2109576.2109796	3.83147828994466	4.05743954497814	0.647363010824088	1.69116524841152	2.12748541705436	2.77587410673357
3.2111307.2111681	-0.67570338571258	-0.0189197901255476	-0.0686357643971949	-0.223554282588654	1.09334593575352	-0.0359442534514747
3.2126925.2127169	-1.52133918435011	-1.01427948328286	1.12726555640039	0.900097794626349	-1.43710950200313	-2.33077477077741
3.2142673.2142919	1.48190069538399	1.66591486872348	1.56406192271268	1.46940163322285	2.79062559733884	2.58964909415666
3.2155107.2155411	1.5759426867259	2.1518591326831	1.36650876990373	0.931779819302315	2.68539238467651	2.37251712974748
3.2158445.2158923	4.87630940406654	4.99057877012129	4.53017199171814	4.29729098115449	4.4834474478512	5.6395905824431
3.2169471.2169895	1.33752314975514	0.423566170308592	3.8773502500001	3.23972067158563	-0.238581741036842	-0.872355498232743
3.2170566.2171039	7.02136413129889	8.08748674909835	5.33656110230513	5.13976712604752	4.63637680853361	5.62543304827017
3.2174047.2174259	2.35436763054957	3.93483473803739	0.666070900129596	0.803732034504865	2.79062559733884	2.4214992224469
3.2216761.2217306	3.10748963577121	4.5726118618238	3.54811262556968	4.22909645216831	5.00408569337295	5.52538830200494
3.2233357.2233573	0.543439943507924	1.06984010317454	0.830970272613461	0.359781344245589	0.947844601072215	1.46426688785921
3.2234179.2234642	3.54690800788341	3.88147407425708	3.85192469494857	3.57680997957434	3.74495190655806	3.04412281883541
3.2265429.2265775	0.180470269411624	-0.0189197901255476	2.10137828559372	2.67997421667231	0.642429464277153	-0.291977998509727
3.2275364.2275708	0.930791199636666	0.353241835442288	3.58033667433791	4.03754555539267	-0.897989087229821	-1.03645003810516
3.2280240.2280960	2.62958721177994	2.99052944145334	4.70570168511147	4.67604644640127	3.09494588416547	2.82148617823211
3.2286637.2287024	-0.440473483210167	0.726053658316624	1.22765494066822	0.359781344245589	1.09334593575352	0.84410927196167
3.2343530.2344265	9.21473533716127	8.81120063135328	8.41242753186825	8.90996697629056	9.83375875929579	9.87022337481558
3.2351216.2351457	-1.75334419597538	-1.41640064876214	0.212934908993777	0.287035508568725	-2.12406740026301	-3.44434403127037
3.2363459.2364360	6.33633920499264	8.14078540887924	5.62388091297796	6.20579343657636	4.93214492907073	6.30929158975169
3.2367580.2367921	3.31476653726198	3.21732340546606	2.47367260420027	2.40145673089317	4.7115492558121	5.72385131594613
3.2379899.2380935	7.38110189913861	7.60999088275937	7.23513918563493	7.75418858544362	7.16043751390801	6.66765484653143
3.2387520.2388083	5.30547920128408	5.77908440312555	3.96794644252367	4.66002100325408	3.91726821441863	5.30518091351018
3.2389297.2390286	2.8182584925866	3.01154173515653	5.5426366369701	7.0951100394523	2.99535738817193	1.99067271483085
3.2394885.2395426	4.2187142093011	4.89992676779221	4.82895022537157	5.61363740479829	4.56035134215528	4.46002058330337
3.2398425.2398734	0.543439943507924	1.74567837080688	0.254437291782913	0.287035508568725	-0.238581741036842	-1.3974463068864
3.2400328.2400563	0.768882421775444	1.74567837080688	1.15255463938348	0.771153082577274	0.947844601072215	1.03856231952731
3.2401100.2402130	10.7752600049162	11.4686888132165	8.18482591086673	8.62314312552698	8.04883413810976	9.43672644650534
3.2433672.2433885	0.116550040999948	1.90163709310303	1.1357097083934	0.604568285277276	-1.15408328739841	-0.119225159014243
3.2464707.2464970	-1.75334419597538	-1.41640064876214	0.107155949508976	0.0601761784491268	-3.90635642039712	-1.74295328310615
3.2470220.2470781	1.08730331867285	3.41554313211303	1.81376726283386	2.72508527522442	4.56035134215528	2.06919731895556
3.2473469.2473725	2.19079898411855	3.19709364771162	1.01613949663744	1.29655667543217	3.56707899719485	3.38244878753019
3.2481535.2484084	7.96022092087019	5.76586371887693	13.0728371560115	13.5076994204032	2.79062559733884	1.8028482694168
3.2484894.2485256	1.18890735000078	1.41896325880393	5.34461973406981	6.50035112012707	0.313733559421397	-2.0602960490338
3.2489842.2490131	-0.292579017890636	-0.434010295724366	0.406262721456526	1.79858432253429	1.37202168513117	0.877083493889488
3.2490783.2491243	-3.2596953168819	-1.67809178013967	3.72824103569752	5.12482441772809	0.138645341515075	-2.75278894463405
3.2499011.2499459	2.51328087635683	1.87596241939923	2.12234432607765	2.0579364133408	1.50579978081961	2.72989050452905
3.2518925.2519132	0.180470269411624	1.63905188238301	0.8578772475849	1.52574229426084	1.88752091588481	2.09512196350012
3.2536982.2537565	0.485168077471394	-0.220209211196562	3.7749463334096	4.16014399126034	1.23462753907998	-0.119225159014243
3.2537960.2538322	0.823489117672629	0.058526252838182	0.911225911152513	0.803732034504865	1.23462753907998	0.709768778598989
3.2539743.2540482	5.93105546447744	6.67634796378819	6.73388999380092	6.86169816909013	6.57640273371211	8.63691484133433
3.2548966.2549728	5.99679294902998	6.54896683975363	5.19380564947133	5.48805599282155	5.48620421556375	5.30518091351018
3.2606185.2606537	4.2187142093011	3.37647988341435	3.6070444216695	3.65315585327017	5.35224958437266	5.45288655794972
3.2611952.2612237	1.43422675306595	1.55761594345781	1.27710049707179	0.868199112483525	2.12748541705436	1.19480208486981
3.2617088.2617573	3.44864275469033	3.03247379800904	1.28529426132254	1.69116524841152	2.24361991900767	2.17216685541366
3.2621487.2621794	0.305186841507884	0.916706139294884	0.475192188101514	-0.441485374919395	-0.0450097572262287	0.125079243911591
3.2627356.2628372	9.45522801534498	8.95148932573487	8.03091445321599	8.37429153734962	7.87368868901962	8.26612411782431
3.2629800.2630701	6.73684827346569	6.75609425565036	5.83537846778625	5.47393761658171	7.05828254514464	8.27511503650432
3.2640213.2640553	1.48190069538399	1.12975688908506	1.91619819159873	2.03255787978008	2.57816046152146	1.99067271483085
3.2654794.2655048	2.55231688097345	3.77320679947993	2.08033149246019	3.4798388147217	4.24713855590488	4.40880513918182
3.2668918.2669261	-0.842925234382593	-0.615642153625491	1.27710049707179	2.18308851602701	-1.43710950200313	-1.15144007610871
3.2687931.2688188	-0.67570338571258	-1.1792424940973	1.50166814010904	0.638398260612313	-1.43710950200313	-2.42876505501627
3.2708744.2708967	1.93593798571053	0.978551315143388	1.53295944556601	1.44099780564426	0.642429464277153	1.7479321358937
3.2739304.2740095	6.89021102966225	6.85715982213966	6.68860716827876	7.14939049290287	6.23347242999375	7.47708782151241
3.2743592.2744383	6.85222193756061	7.0544812272676	4.5256099496053	4.29729098115449	10.2055105828777	10.6170574807451
3.2752588.2752810	-1.30918770224611	-0.662710916044514	0.848925743543993	0.287035508568725	-0.897989087229821	0.20304853142149
3.2761878.2762140	-0.0821295765397725	0.0966446483797769	0.656727033022733	0.0601761784491268	1.63618611313789	0.20304853142149
3.2762625.2763412	11.4311786062821	10.7142007735104	9.00371682745601	9.68367165314327	9.00988743834613	8.72664660018216
3.2770186.2770453	0.543439943507924	0.560681276336308	0.684698738354391	1.14785108842418	1.09334593575352	1.52226029132918
3.2770712.2771452	5.23180183819008	4.31194912683706	4.71014255760947	5.2286963412036	5.14564206140385	4.52769258981788
3.2775138.2775686	9.37009551809654	9.37762901941433	7.4479857973407	7.2352275808924	9.83375875929579	10.4669064626632
3.2776874.2777182	-0.842925234382593	-1.06817369364754	0.946456142900261	1.44099780564426	-5.97474996389481	-3.8140926396814
3.2793758.2794016	0.243332187871307	0.916706139294884	0.8578772475849	0.638398260612313	-0.662623032902359	-1.3337308270766
3.2821198.2821744	1.6223288215908	1.41896325880393	3.15139035888714	2.83631070001772	1.88752091588481	1.19480208486981
3.2827344.2827609	-2.82043526150686	-0.569262986103834	0.821966080197478	1.71822908373142	-0.662623032902359	-1.2715520552458
3.2834671.2835048	1.03569772874634	1.24744750866648	2.45399372959072	2.42520053066083	0.138645341515075	1.66445368594491
3.2909884.2910165	2.47397227951266	2.79774637588016	2.4078063086207	3.05233571354785	2.68539238467651	4.57799683935812
3.2919965.2920355	0.366081853000809	0.171731644450693	1.4305581954942	2.35366492691191	-0.897989087229821	-0.204521902734363
3.2977996.2978587	8.47912139826965	8.41512272605227	5.97852479861307	5.5021407517901	8.87115682855368	9.65383565176142
3.2979220.2979907	4.10226645189985	3.58790291110975	3.2490784960767	3.46023359227452	5.21527076983747	4.23508379584793
3.3061314.3061655	4.36126288906561	3.98769957135043	2.19165807245791	3.00980208495033	5.87104127845372	2.77587410673357
3.3080290.3080773	1.97925576688447	2.00311914985464	2.47367260420027	1.74515241477943	0.947844601072215	0.942338557820062
3.3082181.3082403	2.47397227951266	2.24882377088013	0.0748314580779788	-0.441485374919395	1.7633682269484	2.39706172582277
3.3083330.3084043	5.86462273778108	4.52451902145611	3.04599680016197	2.2812012909779	1.7633682269484	3.62293365730579
3.3111722.3112223	14.0477929312012	13.2446870686262	10.3780179202624	13.4986607857442	15.0570387169909	13.6476888770276
3.3128061.3128885	6.12625294504705	5.96128344245411	6.53084729602187	7.19246379726129	6.40723680053549	5.7098882710099
3.3129399.3129673	0.366081853000809	0.758390911927112	0.336135559287769	0.395660559748909	-2.56368185947821	-0.161612913228899
3.3139443.3139987	4.27612080110176	7.17199663469503	2.42104156613215	1.26716738955192	2.79062559733884	3.64249974706295
3.3141871.3143111	10.074673281601	10.1077515767546	7.09086671589236	8.0006943423464	11.200153864006	10.5355407130081
3.3145715.3146787	4.2187142093011	3.21732340546606	6.05427606403787	4.51403792433605	2.79062559733884	3.9649275674795
3.3179957.3180400	2.06486104708765	2.32044935669072	2.34115655501556	0.900097794626349	4.4834474478512	2.49417964466693
3.3239876.3240084	1.75904530144803	2.55278378042843	1.56406192271268	1.23760505587188	1.7633682269484	3.75844823283386
3.3248291.3248501	0.426061718978442	0.822375404945726	0.740113103602226	1.23760505587188	2.35736976123277	1.69242945593673
3.3256773.3257145	2.47397227951266	2.86274936876237	2.19165807245791	2.2812012909779	3.28879794718723	3.15214470763797
3.3298026.3298242	-0.758171798249515	-1.2365449052066	0.911225911152513	0.638398260612313	-2.56368185947821	-1.66983958807214
3.3300676.3301018	0.366081853000809	-1.01427948328286	1.9881751176032	2.23236226044324	-1.43710950200313	-1.89626600520302
3.3335749.3336101	1.93593798571053	1.55761594345781	3.4612298348342	3.09454035519441	1.37202168513117	1.19480208486981
3.3398097.3398453	3.54690800788341	4.73046755645571	1.92343958472667	2.15828557943083	0.138645341515075	0.164264862745946
3.3402626.3403771	4.97986290133283	5.72603073691901	6.71452285528183	6.8390011836564	1.7633682269484	3.06589955681329
3.3411436.3411712	-1.52133918435011	-0.961400965506707	1.78413160936321	1.44099780564426	-0.662623032902359	-1.74295328310615
3.3416624.3417113	1.23893723720712	1.00917419989975	2.11536456838731	2.35366492691191	0.642429464277153	-0.474020233657116
3.3417664.3418262	1.84823310198819	3.15640515376212	3.42277343029849	3.17797764445445	0.947844601072215	0.317106265733474
3.3421266.3421533	3.61143915741019	3.31734717287555	1.35844565947054	1.44099780564426	0.481357601485836	1.07021279887546
3.3423081.3423310	1.28847147622662	0.790496313573859	0.376358676543856	1.02557125001093	-1.15408328739841	-0.161612913228899
3.3439118.3439754	6.10485877541172	5.09478739403264	6.42684367976274	6.70106380556278	6.46412489509249	6.61940774249996
3.3440629.3441144	2.59108435860431	2.32044935669072	3.66534361247363	4.2803116450743	0.947844601072215	1.22546445147668
3.3489511.3489974	0.930791199636666	0.790496313573859	2.15711044819513	2.03255787978008	0.642429464277153	0.84410927196167
3.3530171.3530544	-0.292579017890636	-0.434010295724366	0.785770190231739	0.431222716279556	-2.56368185947821	-1.52990080345281
3.3530907.3531189	1.84823310198819	2.969436515272	1.75432668186214	1.60911510782964	3.47590808414473	3.10919346534844
3.3550199.3550413	0.485168077471394	2.34412124116509	0.475192188101514	1.11756723791844	0.797711733348267	0.535853260334724
3.3557632.3557896	5.30547920128408	1.58490404295941	-1.29971580920762	3.03111024548284	8.76339959112463	2.7529291156301
3.3563527.3564123	2.31392439810765	2.43781903836722	3.41725713857099	2.65728282127493	3.28879794718723	2.56593293297401
3.3577516.3578171	4.1898104695821	5.34102670879425	4.90700214353525	4.80289245689366	3.38316740962772	5.52538830200494
3.3599385.3599812	7.53600149077911	8.13194354125205	5.79066492115959	6.29311629673546	8.79967387971675	9.08687572906128
3.3609397.3609931	1.03569772874634	0.0200089109405504	4.55293529573992	4.54675603669514	-0.0450097572262287	0.535853260334724
3.3617861.3618618	9.28232850683623	9.70391439071459	6.71452285528183	8.33999185069443	10.8698533275126	10.9780997381726
3.3619365.3619625	0.116550040999948	0.423566170308592	-0.159866721941431	1.5814734428004	0.642429464277153	1.31634026654451
3.3627929.3628300	-0.292579017890636	0.134375983087841	0.703247652491462	-0.140141724733843	-0.238581741036842	0.391343673010744
3.3635290.3635978	9.47610748322158	9.10700623509183	8.2879416358619	9.08429458834353	10.8698533275126	9.9818369576455
3.3637012.3637453	1.6223288215908	1.50260283481802	2.44083607195212	3.19863732337183	3.19274236243235	3.21593843822206
3.3642757.3643285	2.9647680448498	2.66544973150801	2.92041297468147	2.40145673089317	5.87104127845372	4.47700380380593
3.3677217.3677599	-0.758171798249515	0.458274838499421	1.79155628661128	2.03255787978008	1.50579978081961	1.00670268028078
3.3679334.3679698	1.6223288215908	1.82423637487595	0.920058279551739	1.29655667543217	1.63618611313789	1.83009146853841
3.3716976.3717219	0.600913924765326	1.33393160824342	1.39863402820559	2.03255787978008	0.642429464277153	0.942338557820062
3.3719428.3719674	3.95341253916561	3.31734717287555	3.37848373469991	3.51883653254726	3.65674013916059	4.44299331075096
3.3721362.3722023	5.05647779097888	5.09478739403264	6.91808331926076	8.11953535902988	3.74495190655806	4.01995905048772
3.3722854.3723421	5.75230302156128	6.64186043958898	7.37886994966416	7.67593167944082	3.19274236243235	3.42328242105535
3.3724616.3725063	3.61143915741019	5.15359344070784	4.82458721430081	6.09173656888724	5.21527076983747	6.35993262677573
3.3727730.3728357	1.75904530144803	1.92718847951385	4.47981572399704	5.66862155845623	2.24361991900767	1.57960796341759
3.3738538.3738845	1.33752314975514	2.17626056116916	2.17786501815428	0.994512231375078	0.313733559421397	0.810896682766558
3.3747014.3747757	2.89199407290476	3.84561763931788	4.79396645492273	4.2803116450743	1.63618611313789	3.13071165615171
3.3752079.3752706	2.70581390507432	3.09479277680963	4.10609662952218	3.94837349262561	1.50579978081961	3.00030731310381
3.3778143.3778854	5.70679714204292	4.94540751907202	5.40870493400834	4.97347663688413	2.99535738817193	4.99883132868612
3.3781733.3782178	5.75230302156128	5.55035212873284	2.87790995565359	3.23972067158563	7.10957637715636	8.24808893275483
3.3793227.3793437	-1.11309429506797	-1.29511954761127	0.346229541795651	0.0989477525461373	-3.11923716827929	-1.89626600520302
3.3802554.3803194	2.47397227951266	3.47361090990626	2.23283165589733	1.35482675602961	2.57816046152146	3.70078047831393
3.3813528.3813802	2.92850040823241	3.7182706785515	2.42104156613215	2.9453771640773	1.23462753907998	2.01697431211671
3.3957084.3957444	1.80382911016418	3.13594544921529	2.36791184671256	1.38371260427885	2.24361991900767	3.17349315518681
3.3968164.3968485	2.51328087635683	3.01154173515653	1.04201114894811	3.07347892978395	5.55206463792713	5.40895564111802
3.4080494.4081006	2.74354480584677	2.39116615385796	2.93249729286448	3.65315585327017	1.09334593575352	0.500198641666891
3.4143327.4143657	0.543439943507924	-0.220209211196562	1.52515442472493	1.08709500670591	-1.75597961928803	-0.427562671529667
3.4154082.4154391	0.485168077471394	0.134375983087841	2.0309036192984	2.18308851602701	0.947844601072215	0.391343673010744
3.4168938.4169230	3.21212422408886	4.26188097629501	1.11033351804291	1.17794989983901	5.21527076983747	4.62792451112616
3.4206781.4207421	10.6637268202715	10.6151345067478	8.73916609055118	9.11246822237472	11.7272356735349	11.5958585370467
3.4251028.4251720	7.41589108170736	7.46098925866127	7.09390804477135	6.6544051132477	9.88371777978493	9.43672644650534
3.4252738.4253365	4.87630940406654	4.97555592181182	4.88541229819225	4.38151506340956	6.11494772655571	5.01449890444871
3.4255058.4255400	1.75904530144803	3.15640515376212	2.95057449837524	3.36112087543178	5.07524891329761	5.61124233305514
3.4275125.4275366	1.1383677547803	0.978551315143388	1.21936628563701	1.38371260427885	1.37202168513117	1.77546253601447
3.4275938.4276199	0.180470269411624	0.492691861604696	0.326015772834573	-0.181597615212443	-1.15408328739841	0.0854790391862874
3.4279922.4281007	8.52091478733143	7.22466008078423	9.78738952233577	10.4927744533574	10.2267610504553	9.42377360231818
3.4281678.4282247	2.19079898411855	1.61204880540639	3.09894919815852	2.96693595856747	2.12748541705436	1.69242945593673
3.4289156.4289723	2.47397227951266	2.43781903836722	4.34517269077671	3.8027235089664	3.38316740962772	4.23508379584793
3.4292712.4292997	2.35436763054957	2.00311914985464	0.619148562246219	1.35482675602961	0.947844601072215	-0.119225159014243
3.4294747.4295027	-0.220997567971772	0.388557918252499	0.955222676240757	1.29655667543217	-0.0450097572262287	-1.2715520552458
3.4298147.4298718	1.03569772874634	0.790496313573859	3.20332797351567	2.81424033665228	0.642429464277153	0.241442345201404
3.4312126.4312706	7.41589108170736	9.15495600284622	6.26932936983971	6.82762163805556	7.96202841639097	7.07467684041153
3.4331768.4332093	3.03659458638483	2.99052944145334	0.972707185080912	0.638398260612313	4.00149185308139	3.44358350050894
3.4353720.4354273	2.9647680448498	3.84561763931788	2.84121987291168	2.58865616711362	1.50579978081961	1.93768085586798
3.4356097.4356509	2.8182584925866	3.79139812376466	0.244103517124147	-0.181597615212443	3.28879794718723	3.27898579589744
3.4376658.4376980	4.47306345796632	4.8694329922143	2.44083607195212	2.30546071044614	2.68539238467651	4.67748273129636
3.4377421.4377765	0.930791199636666	0.885475463454612	2.10137828559372	1.87772413774256	1.09334593575352	0.464234697560656
3.4402765.4403166	4.52825672972564	4.45984714395857	4.37326009042344	4.69203373367239	6.05484762993819	6.15491657451343
3.4423492.4423726	2.59108435860431	2.70989391014557	1.10184548382958	1.66395935897945	2.35736976123277	1.99067271483085
3.4425520.4425918	6.71741154111607	6.13835620901676	2.96259321463875	2.83631070001772	5.55206463792713	4.54450299066558
3.4426934.4427408	6.79480068488026	7.34916492417045	3.78527190335214	4.03754555539267	7.73826752526175	7.74372220834628
3.4437534.4437875	2.35436763054957	1.95261822900368	0.893510953413361	1.17794989983901	4.00149185308139	2.22293702066129
3.4439224.4439549	-0.292579017890636	0.978551315143388	-0.241696042782736	-0.0586672212625929	3.28879794718723	2.88921869125686
3.4440104.4440517	0.366081853000809	1.1889512205541	0.767563073821742	0.738336313875195	1.23462753907998	0.125079243911591
3.4452909.4453346	4.44529244187169	5.38348395564991	2.79192455674865	3.30076356806916	5.55206463792713	4.42592162364667
3.4459325.4459600	1.66830287017801	2.68771554541111	0.107155949508976	1.74515241477943	1.7633682269484	0.709768778598989
3.4467188.4467776	0.877450577623278	1.87596241939923	6.08646562936684	5.0647056154348	0.481357601485836	1.52226029132918
3.4471613.4471924	1.71387256184435	1.44699501332007	0.8578772475849	1.74515241477943	2.46884954533424	1.6080447371338
3.4479857.4480989	6.9841763453121	6.37105694654044	5.46816600669779	4.22909645216831	9.20757861963739	8.34640456506648
3.4509906.4510127	1.93593798571053	2.00311914985464	0.0856376204263123	1.23760505587188	0.313733559421397	0.500198641666891
3.4534977.4535666	2.06486104708765	2.75399100261984	3.97293755232659	3.59599728714472	1.88752091588481	1.93768085586798
