GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0050896	response to stimulus	6373	60	42.37	0.00165	9.831e-02	P	AT1G07400, AT1G07440, AT1G07745, AT1G07920, AT1G07930, AT1G07940, AT1G08110, AT1G08860, AT1G16030, AT1G44090, AT1G53540, AT1G55020, AT1G56410, AT1G59860, AT1G60710, AT1G60980, AT1G78580, AT1G79530, AT2G04030, AT2G21660, AT2G29350, AT2G29500, AT2G30490, AT3G07770, AT3G09440, AT3G12580, AT3G18140, AT3G22400, AT3G24500, AT3G24660, AT3G46230, AT3G50820, AT3G54610, AT4G04220, AT4G17760, AT4G18470, AT4G25420, AT4G27670, AT4G30820, AT4G37910, AT4G39260, AT5G02490, AT5G02500, AT5G07200, AT5G07300, AT5G08280, AT5G09590, AT5G12020, AT5G12030, AT5G26880, AT5G51810, AT5G54810, AT5G59720, AT5G60160, AT5G60390, AT5G61510, AT5G61900, AT5G63890, AT5G64570, AT5G66570	AT1G07400, AT1G07440, AT1G07745, AT1G07920, AT1G07930, AT1G07940, AT1G08110, AT1G08860, AT1G16030, AT1G44090, AT1G53540, AT1G55020, AT1G56410, AT1G59860, AT1G60710, AT1G60980, AT1G78580, AT1G79530, AT2G04030, AT2G21660, AT2G29350, AT2G29500, AT2G30490, AT3G07770, AT3G09440, AT3G12580, AT3G18140, AT3G22400, AT3G24500, AT3G24660, AT3G46230, AT3G50820, AT3G54610, AT4G04220, AT4G17760, AT4G18470, AT4G25420, AT4G27670, AT4G30820, AT4G37910, AT4G39260, AT5G02490, AT5G02500, AT5G07200, AT5G07300, AT5G08280, AT5G09590, AT5G12020, AT5G12030, AT5G26880, AT5G51810, AT5G54810, AT5G59720, AT5G60160, AT5G60390, AT5G61510, AT5G61900, AT5G63890, AT5G64570, AT5G66570
GO:0032504	multicellular organism reproduction	188	6	1.25	0.00165	9.831e-02	P	AT1G07920, AT1G07930, AT1G07940, AT2G41500, AT5G02390, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT2G41500, AT5G02390, AT5G60390
GO:0044723	single-organism carbohydrate metabolic process	764	13	5.08	0.00186	1.091e-01	P	AT1G02640, AT1G16300, AT1G78060, AT1G78580, AT1G79530, AT3G18140, AT4G10960, AT4G23920, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570	AT1G02640, AT1G16300, AT1G78060, AT1G78580, AT1G79530, AT3G18140, AT4G10960, AT4G23920, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570
GO:0008610	lipid biosynthetic process	583	11	3.88	0.00187	1.091e-01	P	AT1G44090, AT1G55020, AT1G60980, AT3G22400, AT4G24160, AT4G25420, AT4G30580, AT5G07200, AT5G36110, AT5G36140, AT5G51810	AT1G44090, AT1G55020, AT1G60980, AT3G22400, AT4G24160, AT4G25420, AT4G30580, AT5G07200, AT5G36110, AT5G36140, AT5G51810
GO:0002832	negative regulation of response to biotic stimulus	10	2	0.07	0.00191	1.093e-01	P	AT3G22400, AT4G18470	AT3G22400, AT4G18470
GO:0032102	negative regulation of response to external stimulus	10	2	0.07	0.00191	1.093e-01	P	AT3G22400, AT4G18470	AT3G22400, AT4G18470
GO:0031349	positive regulation of defense response	81	4	0.54	0.00211	1.195e-01	P	AT1G07745, AT1G08860, AT1G55020, AT5G61900	AT1G07745, AT1G08860, AT1G55020, AT5G61900
GO:0043901	negative regulation of multi-organism process	11	2	0.07	0.00232	1.301e-01	P	AT3G22400, AT4G18470	AT3G22400, AT4G18470
GO:1901605	alpha-amino acid metabolic process	352	8	2.34	0.00254	1.411e-01	P	AT1G32470, AT1G70570, AT2G35120, AT2G35370, AT4G27070, AT5G28237, AT5G54810, AT5G63890	AT1G32470, AT1G70570, AT2G35120, AT2G35370, AT4G27070, AT5G28237, AT5G54810, AT5G63890
GO:0000902	cell morphogenesis	436	9	2.9	0.00266	1.463e-01	P	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390
GO:0006576	cellular biogenic amine metabolic process	87	4	0.58	0.00274	1.479e-01	P	AT1G70570, AT4G27070, AT5G28237, AT5G54810	AT1G70570, AT4G27070, AT5G28237, AT5G54810
GO:0055081	anion homeostasis	42	3	0.28	0.00274	1.479e-01	P	AT1G16300, AT1G79530, AT4G24160	AT1G16300, AT1G79530, AT4G24160
GO:0044281	small molecule metabolic process	1964	24	13.06	0.00278	1.486e-01	P	AT1G08110, AT1G16300, AT1G32470, AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT1G79530, AT2G30490, AT2G35120, AT2G35370, AT3G18140, AT3G22400, AT4G10960, AT4G23920, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G36110, AT5G36140, AT5G51810, AT5G54810, AT5G63890	AT1G08110, AT1G16300, AT1G32470, AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT1G79530, AT2G30490, AT2G35120, AT2G35370, AT3G18140, AT3G22400, AT4G10960, AT4G23920, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G36110, AT5G36140, AT5G51810, AT5G54810, AT5G63890
GO:0016114	terpenoid biosynthetic process	144	5	0.96	0.00281	1.488e-01	P	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810
GO:0042430	indole-containing compound metabolic process	88	4	0.59	0.00285	1.492e-01	P	AT1G70570, AT4G27070, AT5G28237, AT5G54810	AT1G70570, AT4G27070, AT5G28237, AT5G54810
GO:0016049	cell growth	441	9	2.93	0.00287	1.492e-01	P	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390
GO:0045488	pectin metabolic process	147	5	0.98	0.00307	1.578e-01	P	AT2G19150, AT2G47280, AT3G24130, AT5G18990, AT5G26810	AT2G19150, AT2G47280, AT3G24130, AT5G18990, AT5G26810
GO:0031347	regulation of defense response	213	6	1.42	0.00309	1.578e-01	P	AT1G07745, AT1G08860, AT1G55020, AT3G22400, AT4G18470, AT5G61900	AT1G07745, AT1G08860, AT1G55020, AT3G22400, AT4G18470, AT5G61900
GO:0010393	galacturonan metabolic process	148	5	0.98	0.00316	1.600e-01	P	AT2G19150, AT2G47280, AT3G24130, AT5G18990, AT5G26810	AT2G19150, AT2G47280, AT3G24130, AT5G18990, AT5G26810
GO:0043436	oxoacid metabolic process	1326	18	8.82	0.00327	1.626e-01	P	AT1G08110, AT1G16300, AT1G32470, AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT1G79530, AT2G35120, AT2G35370, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G51810, AT5G54810, AT5G63890	AT1G08110, AT1G16300, AT1G32470, AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT1G79530, AT2G35120, AT2G35370, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G51810, AT5G54810, AT5G63890
GO:0019740	nitrogen utilization	13	2	0.09	0.00327	1.626e-01	P	AT3G63510, AT5G47970	AT3G63510, AT5G47970
GO:0006082	organic acid metabolic process	1330	18	8.84	0.00337	1.662e-01	P	AT1G08110, AT1G16300, AT1G32470, AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT1G79530, AT2G35120, AT2G35370, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G51810, AT5G54810, AT5G63890	AT1G08110, AT1G16300, AT1G32470, AT1G44090, AT1G55020, AT1G60980, AT1G70570, AT1G79530, AT2G35120, AT2G35370, AT3G22400, AT4G25420, AT4G27070, AT5G07200, AT5G28237, AT5G51810, AT5G54810, AT5G63890
GO:0010205	photoinhibition	14	2	0.09	0.0038	1.842e-01	P	AT3G50820, AT5G66570	AT3G50820, AT5G66570
GO:0043155	negative regulation of photosynthesis, light reaction	14	2	0.09	0.0038	1.842e-01	P	AT3G50820, AT5G66570	AT3G50820, AT5G66570
GO:0009739	response to gibberellin	156	5	1.04	0.00395	1.899e-01	P	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810
GO:0042545	cell wall modification	157	5	1.04	0.00406	1.935e-01	P	AT2G19150, AT2G47280, AT3G24130, AT5G18990, AT5G26810	AT2G19150, AT2G47280, AT3G24130, AT5G18990, AT5G26810
GO:0016043	cellular component organization	2866	31	19.06	0.00437	2.066e-01	P	AT1G07745, AT1G07920, AT1G07930, AT1G07940, AT1G11480, AT1G44090, AT1G50490, AT1G55020, AT1G59860, AT1G60980, AT2G19150, AT2G21660, AT2G28000, AT2G47280, AT3G20060, AT3G24130, AT3G24560, AT3G50820, AT3G54610, AT4G18470, AT4G23920, AT4G25420, AT5G07200, AT5G13120, AT5G18990, AT5G26810, AT5G51810, AT5G60390, AT5G61900, AT5G64570, AT5G66570	AT1G07745, AT1G07920, AT1G07930, AT1G07940, AT1G11480, AT1G44090, AT1G50490, AT1G55020, AT1G59860, AT1G60980, AT2G19150, AT2G21660, AT2G28000, AT2G47280, AT3G20060, AT3G24130, AT3G24560, AT3G50820, AT3G54610, AT4G18470, AT4G23920, AT4G25420, AT5G07200, AT5G13120, AT5G18990, AT5G26810, AT5G51810, AT5G60390, AT5G61900, AT5G64570, AT5G66570
GO:0032989	cellular component morphogenesis	471	9	3.13	0.00441	2.068e-01	P	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390
GO:0048589	developmental growth	472	9	3.14	0.00447	2.079e-01	P	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810, AT5G60390
GO:0044106	cellular amine metabolic process	101	4	0.67	0.00467	2.154e-01	P	AT1G70570, AT4G27070, AT5G28237, AT5G54810	AT1G70570, AT4G27070, AT5G28237, AT5G54810
GO:0009057	macromolecule catabolic process	1164	16	7.74	0.00487	2.182e-01	P	AT1G02640, AT1G50490, AT1G78060, AT2G19150, AT2G47280, AT3G20060, AT3G24130, AT5G01980, AT5G09700, AT5G09730, AT5G10560, AT5G18990, AT5G26810, AT5G49360, AT5G64570, AT5G64920	AT1G02640, AT1G50490, AT1G78060, AT2G19150, AT2G47280, AT3G20060, AT3G24130, AT5G01980, AT5G09700, AT5G09730, AT5G10560, AT5G18990, AT5G26810, AT5G49360, AT5G64570, AT5G64920
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	16	2	0.11	0.00496	2.182e-01	P	AT1G50490, AT3G20060	AT1G50490, AT3G20060
GO:0030071	regulation of mitotic metaphase/anaphase transition	16	2	0.11	0.00496	2.182e-01	P	AT1G50490, AT3G20060	AT1G50490, AT3G20060
GO:0031145	anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process	16	2	0.11	0.00496	2.182e-01	P	AT1G50490, AT3G20060	AT1G50490, AT3G20060
GO:0044784	metaphase/anaphase transition of cell cycle	16	2	0.11	0.00496	2.182e-01	P	AT1G50490, AT3G20060	AT1G50490, AT3G20060
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	16	2	0.11	0.00496	2.182e-01	P	AT1G50490, AT3G20060	AT1G50490, AT3G20060
GO:0055088	lipid homeostasis	52	3	0.35	0.00503	2.196e-01	P	AT4G24160, AT5G36110, AT5G36140	AT4G24160, AT5G36110, AT5G36140
GO:0010965	regulation of mitotic sister chromatid separation	17	2	0.11	0.0056	2.385e-01	P	AT1G50490, AT3G20060	AT1G50490, AT3G20060
GO:0033047	regulation of mitotic sister chromatid segregation	17	2	0.11	0.0056	2.385e-01	P	AT1G50490, AT3G20060	AT1G50490, AT3G20060
GO:0051306	mitotic sister chromatid separation	17	2	0.11	0.0056	2.385e-01	P	AT1G50490, AT3G20060	AT1G50490, AT3G20060
GO:0006721	terpenoid metabolic process	170	5	1.13	0.00567	2.385e-01	P	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810
GO:0008299	isoprenoid biosynthetic process	170	5	1.13	0.00567	2.385e-01	P	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810	AT1G44090, AT1G60980, AT4G25420, AT5G07200, AT5G51810
GO:0040007	growth	678	11	4.51	0.00584	2.438e-01	P	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G55020, AT1G60980, AT2G30490, AT4G25420, AT5G07200, AT5G51810, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G55020, AT1G60980, AT2G30490, AT4G25420, AT5G07200, AT5G51810, AT5G60390
GO:0033045	regulation of sister chromatid segregation	18	2	0.12	0.00627	2.486e-01	P	AT1G50490, AT3G20060	AT1G50490, AT3G20060
GO:0009056	catabolic process	1985	23	13.2	0.00647	2.486e-01	P	AT1G02640, AT1G08110, AT1G16300, AT1G32470, AT1G50490, AT1G78060, AT1G79530, AT2G19150, AT2G35120, AT2G35370, AT2G47280, AT3G20060, AT3G24130, AT4G10955, AT5G01980, AT5G09700, AT5G09730, AT5G10560, AT5G18990, AT5G26810, AT5G49360, AT5G64570, AT5G64920	AT1G02640, AT1G08110, AT1G16300, AT1G32470, AT1G50490, AT1G78060, AT1G79530, AT2G19150, AT2G35120, AT2G35370, AT2G47280, AT3G20060, AT3G24130, AT4G10955, AT5G01980, AT5G09700, AT5G09730, AT5G10560, AT5G18990, AT5G26810, AT5G49360, AT5G64570, AT5G64920
GO:0071840	cellular component organization or biogenesis	3320	34	22.07	0.00656	2.486e-01	P	AT1G07745, AT1G07920, AT1G07930, AT1G07940, AT1G11480, AT1G44090, AT1G50490, AT1G52980, AT1G55020, AT1G59860, AT1G60980, AT1G78580, AT2G19150, AT2G21660, AT2G28000, AT2G47280, AT3G20060, AT3G24130, AT3G24560, AT3G44890, AT3G50820, AT3G54610, AT4G18470, AT4G23920, AT4G25420, AT5G07200, AT5G13120, AT5G18990, AT5G26810, AT5G51810, AT5G60390, AT5G61900, AT5G64570, AT5G66570	AT1G07745, AT1G07920, AT1G07930, AT1G07940, AT1G11480, AT1G44090, AT1G50490, AT1G52980, AT1G55020, AT1G59860, AT1G60980, AT1G78580, AT2G19150, AT2G21660, AT2G28000, AT2G47280, AT3G20060, AT3G24130, AT3G24560, AT3G44890, AT3G50820, AT3G54610, AT4G18470, AT4G23920, AT4G25420, AT5G07200, AT5G13120, AT5G18990, AT5G26810, AT5G51810, AT5G60390, AT5G61900, AT5G64570, AT5G66570
GO:0008033	tRNA processing	112	4	0.74	0.00672	2.496e-01	P	AT3G04680, AT3G24560, AT3G63510, AT5G47970	AT3G04680, AT3G24560, AT3G63510, AT5G47970
GO:0006379	mRNA cleavage	19	2	0.13	0.00698	2.559e-01	P	AT3G04680, AT5G23880	AT3G04680, AT5G23880
GO:0007088	regulation of mitotic nuclear division	19	2	0.13	0.00698	2.559e-01	P	AT1G50490, AT3G20060	AT1G50490, AT3G20060
GO:0010026	trichome differentiation	116	4	0.77	0.00759	2.743e-01	P	AT1G07920, AT1G07930, AT1G07940, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT5G60390
GO:0051726	regulation of cell cycle	183	5	1.22	0.00768	2.743e-01	P	AT1G50490, AT3G20060, AT4G30820, AT5G48630, AT5G48640	AT1G50490, AT3G20060, AT4G30820, AT5G48630, AT5G48640
GO:0000380	alternative mRNA splicing, via spliceosome	20	2	0.13	0.00772	2.743e-01	P	AT2G21660, AT4G39260	AT2G21660, AT4G39260
GO:0002213	defense response to insect	20	2	0.13	0.00772	2.743e-01	P	AT2G29350, AT3G22400	AT2G29350, AT3G22400
GO:0051983	regulation of chromosome segregation	20	2	0.13	0.00772	2.743e-01	P	AT1G50490, AT3G20060	AT1G50490, AT3G20060
GO:0009908	flower development	517	9	3.44	0.00794	2.804e-01	P	AT1G44090, AT1G60980, AT1G79530, AT2G02850, AT3G04680, AT3G54610, AT4G25420, AT5G07200, AT5G51810	AT1G44090, AT1G60980, AT1G79530, AT2G02850, AT3G04680, AT3G54610, AT4G25420, AT5G07200, AT5G51810
GO:0000209	protein polyubiquitination	120	4	0.8	0.00853	2.989e-01	P	AT1G50490, AT3G20060, AT5G01980, AT5G64920	AT1G50490, AT3G20060, AT5G01980, AT5G64920
GO:1901606	alpha-amino acid catabolic process	63	3	0.42	0.00857	2.989e-01	P	AT1G32470, AT2G35120, AT2G35370	AT1G32470, AT2G35120, AT2G35370
GO:0009069	serine family amino acid metabolic process	64	3	0.43	0.00894	3.099e-01	P	AT1G32470, AT2G35120, AT2G35370	AT1G32470, AT2G35120, AT2G35370
GO:0090567	reproductive shoot system development	529	9	3.52	0.00915	3.139e-01	P	AT1G44090, AT1G60980, AT1G79530, AT2G02850, AT3G04680, AT3G54610, AT4G25420, AT5G07200, AT5G51810	AT1G44090, AT1G60980, AT1G79530, AT2G02850, AT3G04680, AT3G54610, AT4G25420, AT5G07200, AT5G51810
GO:0006378	mRNA polyadenylation	22	2	0.15	0.0093	3.139e-01	P	AT3G04680, AT5G23880	AT3G04680, AT5G23880
GO:0010207	photosystem II assembly	22	2	0.15	0.0093	3.139e-01	P	AT3G50820, AT5G66570	AT3G50820, AT5G66570
GO:0043631	RNA polyadenylation	22	2	0.15	0.0093	3.139e-01	P	AT3G04680, AT5G23880	AT3G04680, AT5G23880
GO:0002831	regulation of response to biotic stimulus	65	3	0.43	0.00933	3.139e-01	P	AT1G07745, AT3G22400, AT4G18470	AT1G07745, AT3G22400, AT4G18470
GO:0009063	cellular amino acid catabolic process	66	3	0.44	0.00973	3.255e-01	P	AT1G32470, AT2G35120, AT2G35370	AT1G32470, AT2G35120, AT2G35370
GO:0009653	anatomical structure morphogenesis	934	13	6.21	0.00981	3.262e-01	P	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G55020, AT1G60980, AT2G31090, AT3G22400, AT3G54610, AT4G25420, AT5G07200, AT5G51810, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G44090, AT1G55020, AT1G60980, AT2G31090, AT3G22400, AT3G54610, AT4G25420, AT5G07200, AT5G51810, AT5G60390
